,_totalUpserts,accountName,application,applicationId,eventCompletionTimestamp,eventTimestamp,pickupTimestamp,responseTime,segments.entryPoint,segments.node,segments.nodeId,segments.requestExperience,segments.tier,segments.tierId,segments.userData,segments.userData.age,anomalous,segments.userData.ccavg,segments.userData.cd.account,segments.userData.creditcard,segments.userData.education,segments.userData.experience,segments.userData.family,segments.userData.income,segments.userData.mortgage,segments.userData.online,segments.userData.personal.loan,segments.userData.responsetime,segments.userData.securities.account,segments.userData.zip.code,transactionId,transactionName
76,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:57:16.928Z,2020-04-07T21:56:30.028Z,2020-04-07T21:57:17.036Z,27,True,process-0,89292826,NORMAL,CronApi,379898,,62,0,2.2,0,0,1,37,3,48,0,0,0,26,0,92028,1153507,modified_apply_for_mortgage
77,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:46.640Z,2020-04-07T21:56:25.023Z,2020-04-07T21:56:46.984Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,1.3,0,0,1,19,3,123,0,1,1,21,0,91107,1153507,modified_apply_for_mortgage
78,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:38.513Z,2020-04-07T21:56:20.014Z,2020-04-07T21:56:38.814Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,59,0,0.4,0,0,2,34,4,23,78,0,0,11,0,90009,1153507,modified_apply_for_mortgage
79,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:46.730Z,2020-04-07T21:56:15.020Z,2020-04-07T21:56:46.908Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,40,0,1.1,0,0,2,15,4,75,0,1,0,19,0,95449,1153507,modified_apply_for_mortgage
80,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:46.640Z,2020-04-07T21:56:10.557Z,2020-04-07T21:56:46.984Z,555,True,process-0,89292826,SLOW,CronApi,379898,,62,2,0.5,0,1,2,37,3,45,200,1,0,555,0,90033,1153507,modified_apply_for_mortgage
81,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:46.828Z,2020-04-07T21:56:05.017Z,2020-04-07T21:56:46.969Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,62,0,0.8,0,0,2,36,1,58,0,0,0,16,0,94501,1153507,modified_apply_for_mortgage
82,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:38.630Z,2020-04-07T21:56:00.044Z,2020-04-07T21:56:39.436Z,43,True,process-0,89292826,NORMAL,CronApi,379898,,32,0,3.1,0,0,1,7,2,134,0,0,0,30,0,93108,1153507,modified_apply_for_mortgage
83,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:08.553Z,2020-04-07T21:55:55.013Z,2020-04-07T21:56:09.579Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,0.1,0,0,3,26,4,52,0,0,0,11,0,93555,1153507,modified_apply_for_mortgage
84,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:10.632Z,2020-04-07T21:55:50.032Z,2020-04-07T21:56:11.097Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,3.9,0,1,1,36,2,124,0,0,0,29,1,94611,1153507,modified_apply_for_mortgage
85,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:10.651Z,2020-04-07T21:55:45.016Z,2020-04-07T21:56:11.545Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,40,0,2.1,0,0,1,14,3,69,106,1,0,15,0,92870,1153507,modified_apply_for_mortgage
86,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:16.857Z,2020-04-07T21:55:40.014Z,2020-04-07T21:56:16.933Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,38,0,1.5,0,0,3,14,1,62,255,1,0,13,0,94143,1153507,modified_apply_for_mortgage
87,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:16.857Z,2020-04-07T21:55:35.022Z,2020-04-07T21:56:16.933Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,31,0,0.4,0,1,2,5,1,23,0,1,0,20,0,93407,1153507,modified_apply_for_mortgage
88,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:56:16.839Z,2020-04-07T21:55:30.332Z,2020-04-07T21:56:16.937Z,331,True,process-0,89292826,SLOW,CronApi,379898,,37,1,3.1,1,1,2,12,4,123,253,1,1,330,0,94304,1153507,modified_apply_for_mortgage
89,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:38.695Z,2020-04-07T21:55:25.027Z,2020-04-07T21:55:38.964Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,32,0,5,0,0,3,8,4,119,0,1,1,24,0,94710,1153507,modified_apply_for_mortgage
90,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:46.623Z,2020-04-07T21:55:20.025Z,2020-04-07T21:55:46.717Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,25,0,2.4,0,0,2,-1,3,40,0,1,0,24,0,93117,1153507,modified_apply_for_mortgage
91,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:46.830Z,2020-04-07T21:55:15.014Z,2020-04-07T21:55:46.972Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,29,0,5.6,0,0,3,3,3,123,428,1,1,12,0,92821,1153507,modified_apply_for_mortgage
92,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:46.844Z,2020-04-07T21:55:10.027Z,2020-04-07T21:55:47.021Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,1.4,0,0,3,26,3,62,0,1,0,25,0,91320,1153507,modified_apply_for_mortgage
93,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:38.695Z,2020-04-07T21:55:05.028Z,2020-04-07T21:55:38.964Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,9.3,0,0,2,36,1,188,0,0,1,26,0,91360,1153507,modified_apply_for_mortgage
94,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:46.628Z,2020-04-07T21:55:00.014Z,2020-04-07T21:55:46.720Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,0.1,0,0,2,17,1,89,170,1,0,11,0,90095,1153507,modified_apply_for_mortgage
95,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:08.508Z,2020-04-07T21:54:55.031Z,2020-04-07T21:55:08.738Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,57,0,2.7,0,1,2,33,1,79,294,1,0,29,0,94588,1153507,modified_apply_for_mortgage
96,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:16.596Z,2020-04-07T21:54:50.012Z,2020-04-07T21:55:16.661Z,10,True,process-0,89292826,NORMAL,CronApi,379898,,41,0,2.5,0,0,1,17,2,53,102,1,0,10,0,93727,1153507,modified_apply_for_mortgage
97,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:08.540Z,2020-04-07T21:54:45.023Z,2020-04-07T21:55:09.166Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,47,0,0.2,0,1,1,23,4,12,102,0,0,21,0,92110,1153507,modified_apply_for_mortgage
98,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:10.666Z,2020-04-07T21:54:40.018Z,2020-04-07T21:55:11.040Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,49,0,0,0,0,1,24,2,13,0,1,0,15,0,95929,1153507,modified_apply_for_mortgage
99,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:08.616Z,2020-04-07T21:54:35.015Z,2020-04-07T21:55:09.585Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,2.2,0,1,1,15,2,123,92,0,0,14,0,91604,1153507,modified_apply_for_mortgage
100,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:55:10.642Z,2020-04-07T21:54:30.023Z,2020-04-07T21:55:11.050Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,0.8,0,0,3,18,3,63,0,0,0,23,1,95616,1153507,modified_apply_for_mortgage
101,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:40.347Z,2020-04-07T21:54:25.023Z,2020-04-07T21:54:41.454Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,59,0,2.5,0,0,1,33,3,53,0,1,0,21,0,90034,1153507,modified_apply_for_mortgage
102,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:46.774Z,2020-04-07T21:54:20.016Z,2020-04-07T21:54:46.848Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,35,0,0,0,1,1,11,2,68,126,0,0,14,0,94923,1153507,modified_apply_for_mortgage
103,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:40.715Z,2020-04-07T21:54:15.018Z,2020-04-07T21:54:41.256Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,2.5,0,0,3,14,1,40,0,1,0,16,0,91302,1153507,modified_apply_for_mortgage
104,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:46.812Z,2020-04-07T21:54:10.015Z,2020-04-07T21:54:46.881Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,26,0,0.7,0,0,2,2,3,55,0,1,0,13,0,94305,1153507,modified_apply_for_mortgage
105,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:40.378Z,2020-04-07T21:54:05.020Z,2020-04-07T21:54:40.612Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,53,0,1,0,0,1,27,1,170,0,1,0,18,0,95003,1153507,modified_apply_for_mortgage
106,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:46.842Z,2020-04-07T21:54:00.020Z,2020-04-07T21:54:46.911Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,53,0,2.9,0,0,1,27,1,145,345,0,0,18,0,95605,1153507,modified_apply_for_mortgage
107,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:16.880Z,2020-04-07T21:53:55.012Z,2020-04-07T21:54:17.021Z,10,True,process-0,89292826,NORMAL,CronApi,379898,,37,0,0.4,0,0,2,13,4,33,0,0,0,10,0,91773,1153507,modified_apply_for_mortgage
108,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:10.629Z,2020-04-07T21:53:50.030Z,2020-04-07T21:54:10.925Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,57,0,2.67,0,0,1,33,3,61,0,1,0,27,0,92115,1153507,modified_apply_for_mortgage
109,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:16.922Z,2020-04-07T21:53:45.026Z,2020-04-07T21:54:17.040Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,59,0,1.7,0,1,1,34,4,38,0,0,0,23,0,90291,1153507,modified_apply_for_mortgage
110,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:16.839Z,2020-04-07T21:53:40.025Z,2020-04-07T21:54:16.916Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,1.3,0,0,1,23,2,43,0,1,0,23,0,94301,1153507,modified_apply_for_mortgage
111,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:08.602Z,2020-04-07T21:53:35.026Z,2020-04-07T21:54:08.840Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,1.4,0,0,3,18,1,22,0,1,0,24,0,90717,1153507,modified_apply_for_mortgage
112,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:54:10.656Z,2020-04-07T21:53:30.027Z,2020-04-07T21:54:11.376Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,6,0,0,1,37,2,122,0,1,0,25,0,94609,1153507,modified_apply_for_mortgage
113,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:46.858Z,2020-04-07T21:53:25.017Z,2020-04-07T21:53:46.994Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,41,0,2.8,0,0,3,15,1,91,330,1,0,13,1,90502,1153507,modified_apply_for_mortgage
114,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:38.643Z,2020-04-07T21:53:20.022Z,2020-04-07T21:53:39.083Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,31,0,1.5,0,0,2,4,4,20,0,1,0,20,0,95616,1153507,modified_apply_for_mortgage
115,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:46.618Z,2020-04-07T21:53:15.019Z,2020-04-07T21:53:47.074Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,1.2,0,0,1,6,1,48,0,1,0,16,0,95812,1153507,modified_apply_for_mortgage
116,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:40.714Z,2020-04-07T21:53:10.018Z,2020-04-07T21:53:40.748Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,1.5,1,1,3,8,2,82,0,1,0,17,1,93106,1153507,modified_apply_for_mortgage
117,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:38.598Z,2020-04-07T21:53:05.847Z,2020-04-07T21:53:38.918Z,846,True,process-0,89292826,SLOW,CronApi,379898,,64,3,4.5,0,0,3,34,2,179,400,0,1,846,0,90024,1153507,modified_apply_for_mortgage
118,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:38.546Z,2020-04-07T21:53:00.031Z,2020-04-07T21:53:39.086Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,1.7,0,0,2,34,4,65,0,1,0,29,1,90024,1153507,modified_apply_for_mortgage
119,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:16.820Z,2020-04-07T21:52:55.021Z,2020-04-07T21:53:16.892Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,41,0,0.1,0,0,1,15,3,89,292,1,0,18,0,94608,1153507,modified_apply_for_mortgage
120,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:16.778Z,2020-04-07T21:52:50.027Z,2020-04-07T21:53:16.848Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,0.2,0,0,1,26,1,12,96,0,0,24,0,92121,1153507,modified_apply_for_mortgage
121,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:08.562Z,2020-04-07T21:52:45.018Z,2020-04-07T21:53:08.736Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,38,0,2.8,0,1,1,13,1,91,0,1,0,16,0,92037,1153507,modified_apply_for_mortgage
122,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:10.670Z,2020-04-07T21:52:40.023Z,2020-04-07T21:53:11.351Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,27,0,1.8,0,0,2,3,1,35,0,0,0,21,0,94080,1153507,modified_apply_for_mortgage
123,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:16.573Z,2020-04-07T21:52:35.021Z,2020-04-07T21:53:16.662Z,20,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,0.8,0,0,3,20,3,62,172,1,0,19,0,92064,1153507,modified_apply_for_mortgage
124,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:08.534Z,2020-04-07T21:52:30.020Z,2020-04-07T21:53:09.376Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,40,0,1.5,0,0,3,14,1,69,0,0,0,18,0,95348,1153507,modified_apply_for_mortgage
125,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:53:16.831Z,2020-04-07T21:52:25.509Z,2020-04-07T21:53:16.929Z,508,True,process-0,89292826,SLOW,CronApi,379898,,52,2,0.8,0,1,3,26,2,44,148,0,0,507,0,94025,1153507,modified_apply_for_mortgage
126,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:40.672Z,2020-04-07T21:52:20.011Z,2020-04-07T21:52:40.775Z,10,True,process-0,89292826,NORMAL,CronApi,379898,,33,0,1,0,0,1,8,1,62,0,1,0,10,0,94596,1153507,modified_apply_for_mortgage
127,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:46.672Z,2020-04-07T21:52:15.020Z,2020-04-07T21:52:46.819Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,33,0,1.3,0,0,1,7,2,111,0,1,0,18,0,90245,1153507,modified_apply_for_mortgage
128,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:46.851Z,2020-04-07T21:52:10.030Z,2020-04-07T21:52:46.927Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,24,0,0.1,0,0,2,0,3,44,0,0,0,29,0,90638,1153507,modified_apply_for_mortgage
129,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:38.616Z,2020-04-07T21:52:05.565Z,2020-04-07T21:52:38.847Z,564,True,process-0,89292826,SLOW,CronApi,379898,,40,2,0.3,0,0,1,14,2,42,187,1,0,564,0,91330,1153507,modified_apply_for_mortgage
130,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:38.616Z,2020-04-07T21:52:00.014Z,2020-04-07T21:52:38.847Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,2.5,0,0,3,35,1,60,0,1,0,10,0,90245,1153507,modified_apply_for_mortgage
131,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:10.633Z,2020-04-07T21:51:55.030Z,2020-04-07T21:52:11.202Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,52,0,1.6,0,0,3,28,1,55,0,0,0,28,0,94596,1153507,modified_apply_for_mortgage
132,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:08.566Z,2020-04-07T21:51:50.014Z,2020-04-07T21:52:08.820Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,29,0,0.4,0,1,3,5,1,18,94,1,0,12,0,94122,1153507,modified_apply_for_mortgage
133,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:10.655Z,2020-04-07T21:51:45.026Z,2020-04-07T21:52:11.327Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,47,0,0,0,0,1,23,1,65,0,0,0,24,0,93943,1153507,modified_apply_for_mortgage
134,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:10.727Z,2020-04-07T21:51:40.024Z,2020-04-07T21:52:11.738Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,2.1,0,1,3,21,2,39,0,0,0,22,0,93305,1153507,modified_apply_for_mortgage
135,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:08.533Z,2020-04-07T21:51:35.026Z,2020-04-07T21:52:09.263Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,2.6,0,0,2,10,3,53,0,1,0,23,0,94107,1153507,modified_apply_for_mortgage
136,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:52:16.846Z,2020-04-07T21:51:30.013Z,2020-04-07T21:52:16.974Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,51,0,0.4,1,1,1,27,3,12,0,1,0,11,1,92834,1153507,modified_apply_for_mortgage
137,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:38.481Z,2020-04-07T21:51:25.027Z,2020-04-07T21:51:39.467Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,1.4,0,1,1,34,1,43,0,1,0,24,0,92697,1153507,modified_apply_for_mortgage
138,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:38.530Z,2020-04-07T21:51:20.021Z,2020-04-07T21:51:39.037Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,3.3,0,0,1,20,2,129,0,1,0,18,0,96001,1153507,modified_apply_for_mortgage
139,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:40.683Z,2020-04-07T21:51:15.030Z,2020-04-07T21:51:40.989Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,2.3,0,0,3,31,2,64,0,0,0,28,0,90245,1153507,modified_apply_for_mortgage
140,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:46.842Z,2020-04-07T21:51:10.032Z,2020-04-07T21:51:47.059Z,31,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,6.67,1,1,1,24,2,224,0,1,0,30,0,93940,1153507,modified_apply_for_mortgage
141,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:46.638Z,2020-04-07T21:51:05.018Z,2020-04-07T21:51:47.458Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,36,0,2,0,0,1,12,3,59,216,0,0,17,0,94104,1153507,modified_apply_for_mortgage
142,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:46.562Z,2020-04-07T21:51:00.031Z,2020-04-07T21:51:46.685Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,32,0,0.3,0,1,1,6,1,44,81,1,0,29,0,92886,1153507,modified_apply_for_mortgage
143,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:10.651Z,2020-04-07T21:50:55.024Z,2020-04-07T21:51:10.952Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,1.7,0,0,2,5,4,40,0,1,0,21,0,92521,1153507,modified_apply_for_mortgage
144,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:10.659Z,2020-04-07T21:50:50.031Z,2020-04-07T21:51:11.064Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,59,0,1.4,0,0,1,33,2,102,0,1,0,29,0,91763,1153507,modified_apply_for_mortgage
145,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:10.827Z,2020-04-07T21:50:45.023Z,2020-04-07T21:51:11.789Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,65,0,0.5,0,0,2,40,3,63,0,1,0,21,0,94701,1153507,modified_apply_for_mortgage
146,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:16.835Z,2020-04-07T21:50:40.017Z,2020-04-07T21:51:17.188Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,2.9,0,0,3,17,2,139,0,1,1,15,0,91101,1153507,modified_apply_for_mortgage
147,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:08.613Z,2020-04-07T21:50:35.028Z,2020-04-07T21:51:09.569Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,26,0,0.1,0,0,2,0,1,19,121,1,0,26,0,93014,1153507,modified_apply_for_mortgage
148,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:51:10.700Z,2020-04-07T21:50:30.012Z,2020-04-07T21:51:11.597Z,11,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,2.67,0,1,2,18,3,81,251,1,0,10,0,95133,1153507,modified_apply_for_mortgage
149,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:50:40.788Z,2020-04-07T21:50:25.029Z,2020-04-07T21:50:41.327Z,27,True,process-0,89292826,NORMAL,CronApi,379898,,24,0,7.2,0,0,1,-2,2,118,0,1,0,27,1,92634,1153507,modified_apply_for_mortgage
150,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:50:46.837Z,2020-04-07T21:50:20.025Z,2020-04-07T21:50:47.025Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,67,0,1.7,1,1,2,43,4,79,215,1,0,24,0,95616,1153507,modified_apply_for_mortgage
151,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:50:46.839Z,2020-04-07T21:50:15.029Z,2020-04-07T21:50:47.027Z,27,True,process-0,89292826,NORMAL,CronApi,379898,,32,0,4,0,0,3,2,4,69,102,1,0,26,0,93943,1153507,modified_apply_for_mortgage
152,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:50:38.534Z,2020-04-07T21:50:10.026Z,2020-04-07T21:50:38.831Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,27,0,2.3,0,1,3,1,4,112,402,1,0,24,0,91330,1153507,modified_apply_for_mortgage
153,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T21:50:40.620Z,2020-04-07T21:50:05.014Z,2020-04-07T21:50:41.417Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,40,0,1.8,0,0,2,16,2,98,98,1,0,12,0,94534,1153507,modified_apply_for_mortgage
