"","ï..ID","Age","Experience","Income","ZIP.Code","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","responsetime","problem_group","portion","time"
"940",940,56,32,8,93943,2,0.3,1,0,0,0,0,1,1,20.1172407576814,0,0,2020-02-16 21:04:19
"941",941,61,36,193,94303,1,4.7,3,203,1,0,0,1,0,12.7941276459023,0,0,2020-02-16 21:07:12
"942",942,38,13,129,92093,4,4.4,1,140,1,0,0,0,0,2378.37431309745,3,0.132352941176471,2020-02-16 21:10:04
"943",943,55,29,30,91320,4,0.7,2,0,0,0,0,0,1,21.2589327152818,0,0,2020-02-16 21:12:57
"944",944,30,4,80,94701,4,1.8,2,0,0,0,0,0,0,10.2984512364492,0,0,2020-02-16 21:15:50
"945",945,41,15,22,90503,4,1.5,3,0,0,0,0,0,1,13.0510602565482,0,0,2020-02-16 21:18:43
"946",946,57,32,33,91745,1,1.5,2,0,0,0,0,1,0,23.2930965395644,0,0,2020-02-16 21:21:36
"947",947,36,11,64,91355,4,2.1,3,0,0,0,0,0,0,10.6146903987974,0,0,2020-02-16 21:24:28
"948",948,55,29,60,94305,3,2.2,3,84,0,0,0,1,0,14.4023414654657,0,0,2020-02-16 21:27:21
"949",949,30,4,81,92037,1,2.9,3,259,0,0,0,1,1,29.9551547365263,0,0,2020-02-16 21:30:14
"950",950,40,16,45,94720,3,0.6,2,204,0,0,0,1,0,1337.03944836743,5,0.441176470588235,2020-02-16 21:33:07
"951",951,32,6,112,95054,4,1.8,2,0,0,0,0,1,0,19.4494329532608,0,0,2020-02-16 21:36:00
"952",952,59,34,83,94105,2,3.4,3,0,1,0,0,1,0,11.5317569766194,0,0,2020-02-16 21:38:52
"953",953,44,20,180,93943,2,7.6,1,524,0,0,0,0,1,2334.30330585688,3,0.132352941176471,2020-02-16 21:41:45
"954",954,51,26,28,92130,4,0.2,2,0,0,1,0,1,0,25.0233880337328,0,0,2020-02-16 21:44:38
"955",955,37,12,169,91107,2,5.2,3,249,1,0,0,1,0,1823.25851701666,1,0.0735294117647059,2020-02-16 21:47:31
"956",956,59,35,14,90840,4,0.7,1,0,0,0,0,1,0,11.4508679090068,0,0,2020-02-16 21:50:24
"957",957,37,11,43,90250,1,2,1,0,0,0,0,1,0,11.2315470259637,0,0,2020-02-16 21:53:16
"958",958,56,32,88,94309,2,0.3,1,0,0,0,0,1,0,10.8504517842084,0,0,2020-02-16 21:56:09
"959",959,55,29,78,90747,4,2.6,3,0,0,0,0,0,1,17.0907624252141,0,0,2020-02-16 21:59:02
"960",960,49,24,68,94143,1,0.2,2,163,0,0,0,0,0,23.4450078709051,0,0,2020-02-16 22:01:55
"961",961,46,22,144,93611,2,3.3,1,0,0,0,0,1,1,24.4243165664375,0,0,2020-02-16 22:04:48
"962",962,35,9,30,94114,4,1,1,163,0,0,0,1,0,1484.09343818203,5,0.441176470588235,2020-02-16 22:07:40
"963",963,47,21,120,95833,1,0,1,135,0,0,0,0,0,28.2442922703922,0,0,2020-02-16 22:10:33
"964",964,39,14,24,94305,2,0.3,2,0,0,0,0,0,0,12.063081311062,0,0,2020-02-16 22:13:26
"965",965,27,1,78,92037,4,2.3,3,157,0,1,0,1,0,13.1031747488305,0,0,2020-02-16 22:16:19
"966",966,62,36,135,94301,2,5.2,2,0,1,0,0,1,0,19.7821495309472,0,0,2020-02-16 22:19:12
"967",967,57,32,44,91605,2,1.6,3,0,0,0,0,0,0,15.0419651390985,0,0,2020-02-16 22:22:04
"968",968,55,30,73,92675,4,3.8,2,0,0,0,0,1,0,14.0682999650016,0,0,2020-02-16 22:24:57
"969",969,55,31,90,92868,1,2.7,2,0,0,0,0,1,1,29.5800463529304,0,0,2020-02-16 22:27:50
"970",970,41,15,58,94704,3,0.5,3,0,0,0,0,1,0,29.5478770462796,0,0,2020-02-16 22:30:43
"971",971,57,32,75,94928,2,3.7,1,236,0,0,0,1,0,14.617579751648,0,0,2020-02-16 22:33:36
"972",972,43,19,174,92028,3,1.7,3,231,1,0,1,1,1,27.1259128535166,0,0,2020-02-16 22:36:28
"973",973,40,16,50,92093,2,1.7,1,174,0,0,0,0,0,1317.6848446019,5,0.441176470588235,2020-02-16 22:39:21
"974",974,43,18,85,92703,1,4,3,287,0,0,0,1,0,22.2849785862491,0,0,2020-02-16 22:42:14
"975",975,63,38,54,90401,3,2.2,1,0,0,0,0,1,0,21.1447784537449,0,0,2020-02-16 22:45:07
"976",976,63,38,83,92122,2,3.4,1,0,1,0,0,0,0,11.7957096965984,0,0,2020-02-16 22:48:00
"977",977,54,30,24,94109,4,0.2,1,0,0,1,0,0,0,10.451516318135,0,0,2020-02-16 22:50:52
"978",978,54,30,45,95134,4,1.1,2,205,0,0,0,1,0,1303.0471182894,5,0.441176470588235,2020-02-16 22:53:45
"979",979,52,26,68,92068,1,0.8,3,0,0,0,0,1,1,23.1734694028273,0,0,2020-02-16 22:56:38
"980",980,50,26,48,94720,4,0.1,3,0,0,0,0,0,1,18.7710836250335,0,0,2020-02-16 22:59:31
"981",981,38,13,114,92697,1,1,3,0,0,0,0,1,1,26.4638300379738,0,0,2020-02-16 23:02:24
"982",982,36,12,142,90064,3,2.3,2,0,1,0,1,1,1,25.6554148066789,0,0,2020-02-16 23:05:16
"983",983,58,33,52,94402,3,0.5,2,0,0,0,0,0,1,29.9285610020161,0,0,2020-02-16 23:08:09
"984",984,46,22,142,92220,2,3.3,1,0,0,0,0,0,0,27.9059968236834,0,0,2020-02-16 23:11:02
"985",985,50,25,15,92173,1,0.4,3,0,0,0,0,0,0,22.3562388587743,0,0,2020-02-16 23:13:55
"986",986,46,22,118,92120,1,4.7,1,159,0,0,0,0,1,28.1067223194987,0,0,2020-02-16 23:16:48
"987",987,53,27,101,90245,4,4.9,1,0,0,0,0,1,0,12.9714153148234,0,0,2020-02-16 23:19:40
"988",988,62,36,84,94609,2,2.8,1,0,0,0,0,1,0,11.983366124332,0,0,2020-02-16 23:22:33
"989",989,63,39,32,94998,1,1.9,2,100,0,0,0,0,0,13.004578910768,0,0,2020-02-16 23:25:26
"990",990,42,16,64,94607,3,0.5,3,247,0,0,0,0,0,29.8444131622091,0,0,2020-02-16 23:28:19
"991",991,34,10,81,94002,4,3.4,1,0,0,0,0,1,0,15.6411856040359,0,0,2020-02-16 23:31:12
"992",992,40,14,28,94025,4,1.5,3,0,0,0,0,0,1,21.0189580731094,0,0,2020-02-16 23:34:04
"993",993,34,9,93,94608,1,0,1,0,0,0,0,1,0,12.92286593467,0,0,2020-02-16 23:36:57
"994",994,41,15,185,91775,1,3.6,2,0,1,0,0,0,0,26.3689483795315,0,0,2020-02-16 23:39:50
"995",995,32,8,42,90650,1,1.8,2,0,0,0,0,0,0,26.2145398650318,0,0,2020-02-16 23:42:43
"996",996,28,3,45,94305,2,1.6,3,0,0,0,0,1,1,29.9948921939358,0,0,2020-02-16 23:45:36
"997",997,33,6,49,92037,2,1.67,2,214,0,0,0,0,0,1369.07777981833,5,0.441176470588235,2020-02-16 23:48:28
"998",998,46,20,69,92780,3,2.1,1,0,0,0,0,0,0,19.0628659585491,0,0,2020-02-16 23:51:21
"999",999,52,27,94,93106,1,2.8,2,333,0,0,0,1,0,29.5777807338163,0,0,2020-02-16 23:54:14
"1000",1000,60,35,18,92120,1,1.5,2,0,0,0,0,1,1,21.7519288929179,0,0,2020-02-16 23:57:07
